year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,9,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,172.00,29.00,12.53,0.19,12.01,0.00,4.27,0.00,0.00,1625.00,850.00,7.00,391.00,0.00,377.00
2017,9,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,581.00,63.00,22.33,0.35,13.23,0.00,27.08,11.00,0.00,4053.00,1486.00,56.00,645.00,0.00,1866.00
2017,9,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,55.00,8.00,0.04,0.00,1.70,1.00,5.26,0.00,0.00,628.00,4.00,0.00,140.00,121.00,363.00
2017,9,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1787.00,299.00,93.24,2.28,58.16,0.00,145.32,41.00,1.00,13586.00,4131.00,126.00,1944.00,0.00,7385.00
2017,10,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,811.00,142.00,54.76,0.35,45.59,0.28,41.03,1.00,2.00,7787.00,2665.00,35.00,1338.00,17.00,3732.00
2017,10,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,84.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,98.00,72.00,0.00,0.00,0.00,26.00
2017,10,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,182.00,34.00,15.51,0.92,12.66,0.58,4.33,1.00,0.00,2110.00,1232.00,158.00,510.00,18.00,192.00
2017,10,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,680.00,51.00,23.49,0.96,15.52,0.00,11.04,0.00,0.00,2392.00,1495.00,54.00,353.00,0.00,490.00
2017,10,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,58.00,10.00,1.36,0.00,1.70,0.00,6.94,1.00,0.00,818.00,199.00,0.00,72.00,0.00,547.00
2017,10,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1905.00,296.00,86.34,0.91,59.26,2.35,147.14,3.00,3.00,12457.00,4158.00,51.00,1659.00,136.00,6453.00
2017,10,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,147.00,24.00,7.58,0.36,11.85,0.00,4.21,1.00,0.00,1554.00,381.00,50.00,893.00,0.00,230.00
2017,10,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,170.00,19.00,5.23,0.00,8.12,0.00,5.66,1.00,0.00,834.00,272.00,0.00,175.00,0.00,387.00
2017,10,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,660.00,84.00,24.63,0.98,15.97,0.00,42.42,0.00,1.00,5368.00,1461.00,89.00,612.00,0.00,3206.00
2017,11,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,794.00,71.00,38.66,1.00,13.69,0.29,17.36,0.00,1.00,3005.00,1930.00,22.00,355.00,7.00,691.00
2017,11,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,73.00,6.00,4.00,0.45,1.05,0.00,0.50,0.00,0.00,486.00,215.00,82.00,145.00,0.00,44.00
2017,11,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,178.00,20.00,7.91,1.00,8.18,0.00,2.91,1.00,0.00,821.00,370.00,137.00,197.00,0.00,117.00
2017,11,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,646.00,27.00,17.68,1.10,3.16,0.00,5.06,0.00,0.00,1443.00,1106.00,31.00,62.00,0.00,244.00
2017,11,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,141.00,25.00,8.43,0.00,5.49,0.00,11.08,1.00,0.00,1586.00,418.00,0.00,158.00,0.00,1010.00
2017,11,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,145.00,14.00,2.61,0.53,7.29,0.00,3.57,0.00,0.00,542.00,110.00,9.00,168.00,0.00,255.00
2017,11,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,637.00,33.00,11.43,0.00,5.78,0.00,15.79,0.00,0.00,1762.00,402.00,0.00,174.00,0.00,1186.00
2017,11,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,55.00,10.00,0.59,0.00,5.14,0.00,4.27,0.00,0.00,405.00,25.00,0.00,134.00,0.00,246.00
2017,11,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1862.00,187.00,71.72,1.00,24.45,1.66,88.17,1.00,2.00,8965.00,3642.00,62.00,561.00,97.00,4603.00
2017,12,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,829.00,149.00,48.76,6.67,49.25,0.00,44.32,1.00,0.00,9978.00,3287.00,1277.00,1966.00,0.00,3448.00
2017,12,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,80.00,16.00,2.00,1.00,6.17,0.00,6.83,0.00,0.00,642.00,163.00,23.00,195.00,0.00,261.00
2017,12,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,181.00,46.00,20.52,1.00,17.57,0.41,6.50,0.00,0.00,2609.00,1035.00,84.00,920.00,36.00,534.00
2017,12,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,576.00,98.00,38.11,7.57,30.63,0.00,21.69,11.00,7.00,6179.00,2339.00,1090.00,1645.00,0.00,1105.00
2017,12,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,665.00,84.00,24.70,6.19,27.15,0.00,25.97,0.00,0.00,4651.00,1114.00,901.00,922.00,0.00,1714.00
2017,12,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,56.00,16.00,5.91,0.00,6.09,0.00,3.99,0.00,0.00,685.00,324.00,0.00,147.00,0.00,214.00
2017,12,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1912.00,427.00,144.42,2.13,70.28,1.98,208.19,13.00,1.00,18878.00,6432.00,146.00,2627.00,136.00,9537.00
2017,12,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,163.00,48.00,13.17,0.00,24.17,0.00,10.66,3.00,0.00,2914.00,712.00,0.00,1079.00,0.00,1123.00
2017,12,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,153.00,34.00,10.01,0.55,13.79,0.00,9.66,1.00,0.00,3169.00,1276.00,12.00,623.00,0.00,1258.00
2018,1,OH,PSA Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,221.00,47.00,16.13,2.00,15.04,0.00,13.83,3.00,0.00,3091.00,922.00,111.00,564.00,0.00,1494.00
2018,1,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,483.00,42.00,9.73,4.51,9.06,0.00,18.69,18.00,0.00,2422.00,684.00,288.00,319.00,0.00,1131.00
2013,6,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,245.00,47.00,19.14,1.60,7.35,0.00,18.91,2.00,0.00,2907.00,873.00,210.00,593.00,0.00,1231.00
2013,6,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,55.00,18.00,5.23,0.79,5.12,0.00,6.86,1.00,0.00,1071.00,258.00,144.00,213.00,0.00,456.00
2013,6,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,30.00,5.00,1.59,0.56,0.47,0.00,2.38,0.00,0.00,160.00,39.00,14.00,16.00,0.00,91.00
2013,6,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1587.00,395.00,151.19,8.23,43.73,0.00,191.85,1.00,2.00,20193.00,6747.00,441.00,1983.00,0.00,11022.00
2013,6,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,288.00,88.00,38.27,3.75,18.75,1.00,26.23,5.00,0.00,6340.00,2481.00,583.00,754.00,19.00,2503.00
2013,7,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,156.00,45.00,19.94,0.66,10.35,0.00,14.05,3.00,1.00,2416.00,1118.00,53.00,398.00,0.00,847.00
2013,7,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,662.00,167.00,60.99,14.66,24.05,0.00,67.30,10.00,1.00,8922.00,2773.00,917.00,1390.00,0.00,3842.00
2013,7,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,3.00,0.61,0.00,1.76,0.00,0.63,0.00,0.00,102.00,28.00,0.00,48.00,0.00,26.00
2013,7,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,273.00,105.00,36.11,2.75,21.56,0.52,44.07,5.00,1.00,7740.00,2647.00,273.00,1188.00,43.00,3589.00
2013,7,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,288.00,76.00,25.10,3.04,23.35,0.00,24.50,1.00,1.00,5237.00,1844.00,204.00,1402.00,0.00,1787.00
2013,7,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,114.00,23.00,8.02,1.66,4.92,0.00,8.39,3.00,1.00,1447.00,453.00,69.00,246.00,0.00,679.00
2013,7,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,28.00,1.00,0.00,0.00,0.01,0.00,0.99,0.00,0.00,312.00,0.00,0.00,3.00,0.00,309.00
2013,7,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,30.00,15.00,10.22,0.00,0.78,0.00,4.00,0.00,0.00,784.00,483.00,0.00,34.00,0.00,267.00
2013,7,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,391.00,105.00,28.65,7.20,22.68,0.00,46.47,7.00,1.00,6118.00,1526.00,262.00,1030.00,0.00,3300.00
2013,7,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,235.00,71.00,26.45,2.23,10.18,0.00,32.15,4.00,0.00,5373.00,1914.00,368.00,508.00,0.00,2583.00
2013,7,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,50.00,10.00,3.03,1.00,4.61,0.00,1.37,0.00,1.00,577.00,90.00,170.00,185.00,0.00,132.00
2013,7,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,31.00,4.00,1.28,0.06,0.00,0.00,2.66,0.00,0.00,341.00,185.00,1.00,0.00,0.00,155.00
2013,7,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1641.00,380.00,131.20,11.96,54.06,0.97,181.80,0.00,2.00,19545.00,5843.00,736.00,2106.00,36.00,10824.00
2013,7,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,273.00,75.00,34.02,1.25,20.30,1.75,17.68,1.00,0.00,4136.00,1947.00,139.00,716.00,28.00,1306.00
2013,8,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,185.00,35.00,16.24,0.00,6.93,0.00,11.84,2.00,0.00,2107.00,926.00,0.00,272.00,0.00,909.00
2013,8,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,661.00,122.00,47.32,6.35,18.34,0.00,49.99,12.00,0.00,6574.00,2162.00,914.00,853.00,0.00,2645.00
2013,8,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,8.00,0.60,0.00,6.40,0.00,1.00,0.00,0.00,248.00,16.00,0.00,148.00,0.00,84.00
2013,8,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,254.00,83.00,24.91,2.09,22.75,0.37,32.88,1.00,1.00,4224.00,1072.00,242.00,762.00,32.00,2116.00
2013,8,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,261.00,32.00,16.97,0.84,9.33,0.00,4.86,0.00,1.00,1421.00,832.00,54.00,311.00,0.00,224.00
2013,8,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,126.00,14.00,4.56,1.00,3.52,0.00,4.92,1.00,0.00,760.00,505.00,41.00,89.00,0.00,125.00
2013,8,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,38.00,7.00,3.17,0.00,1.87,0.00,1.96,0.00,0.00,408.00,235.00,0.00,88.00,0.00,85.00
2013,8,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,56.00,18.00,11.55,0.00,1.45,0.00,5.00,0.00,1.00,499.00,358.00,0.00,45.00,0.00,96.00
2013,8,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,346.00,100.00,32.50,5.76,19.23,0.85,41.66,0.00,0.00,5059.00,1574.00,387.00,628.00,52.00,2418.00
2013,8,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,237.00,49.00,24.25,3.05,5.83,0.88,14.99,2.00,0.00,2643.00,1272.00,192.00,231.00,21.00,927.00
2013,8,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,54.00,11.00,5.17,0.00,3.58,1.00,1.25,0.00,0.00,387.00,198.00,0.00,126.00,17.00,46.00
2013,8,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,31.00,2.00,1.24,0.00,0.00,0.00,0.76,0.00,0.00,145.00,126.00,0.00,0.00,0.00,19.00
2013,8,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1563.00,407.00,157.10,8.30,48.79,1.67,191.14,2.00,1.00,16950.00,6085.00,447.00,1624.00,29.00,8765.00
2013,8,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,248.00,56.00,23.17,1.00,19.97,0.00,11.86,0.00,1.00,2914.00,1479.00,17.00,529.00,0.00,889.00
2013,9,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,155.00,25.00,14.08,0.00,6.74,0.00,4.18,0.00,1.00,1340.00,907.00,0.00,290.00,0.00,143.00
2013,9,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,613.00,100.00,44.26,2.73,18.17,0.00,34.85,3.00,2.00,5106.00,1936.00,173.00,636.00,0.00,2361.00
2015,7,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,54.00,8.00,4.34,0.00,2.95,0.00,0.71,0.00,0.00,239.00,151.00,0.00,64.00,0.00,24.00
2015,7,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,217.00,42.00,19.82,5.17,7.55,0.00,9.46,2.00,0.00,2450.00,1179.00,414.00,384.00,0.00,473.00
2015,7,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,385.00,42.00,17.12,6.28,10.61,0.00,7.99,0.00,0.00,1703.00,761.00,208.00,285.00,0.00,449.00
2015,7,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,7,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,153.00,35.00,5.53,0.74,19.10,0.00,9.63,0.00,0.00,2694.00,184.00,25.00,1215.00,0.00,1270.00
2015,7,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,215.00,38.00,14.43,0.98,4.68,1.00,16.91,3.00,0.00,2174.00,847.00,168.00,183.00,24.00,952.00
2015,7,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,463.00,125.00,61.04,2.93,11.14,0.00,49.89,4.00,0.00,7957.00,3651.00,228.00,492.00,0.00,3586.00
2015,7,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,199.00,20.00,7.91,1.44,0.63,0.00,10.03,2.00,0.00,799.00,484.00,31.00,28.00,0.00,256.00
2015,7,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1740.00,406.00,134.55,5.04,52.82,2.57,211.03,4.00,0.00,20251.00,6229.00,275.00,1613.00,92.00,12042.00
2015,8,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,823.00,122.00,54.79,3.46,21.47,0.26,42.03,5.00,1.00,6300.00,2923.00,149.00,815.00,8.00,2405.00
2015,8,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,53.00,5.00,1.00,0.76,2.24,0.00,1.00,0.00,0.00,212.00,54.00,45.00,55.00,0.00,58.00
2015,8,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,214.00,54.00,19.89,3.02,11.66,1.00,18.43,0.00,0.00,3387.00,1429.00,152.00,481.00,123.00,1202.00
2015,8,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,386.00,51.00,23.97,3.38,11.87,0.00,11.77,0.00,0.00,2117.00,941.00,220.00,328.00,0.00,628.00
2015,8,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,26.00,4.00,2.00,0.81,1.19,0.00,0.00,0.00,0.00,263.00,52.00,152.00,59.00,0.00,0.00
2015,8,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,154.00,25.00,9.67,0.00,10.62,0.00,4.71,0.00,0.00,1818.00,609.00,0.00,542.00,0.00,667.00
2015,8,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,224.00,40.00,20.07,0.73,6.45,0.00,12.75,6.00,0.00,2433.00,1161.00,157.00,180.00,0.00,935.00
2015,8,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,480.00,100.00,47.89,2.95,9.13,0.00,40.02,1.00,0.00,7710.00,2946.00,579.00,408.00,0.00,3777.00
2015,8,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,171.00,17.00,2.69,0.73,0.74,0.00,12.83,0.00,0.00,1007.00,194.00,21.00,34.00,0.00,758.00
2015,8,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1633.00,315.00,109.57,1.62,33.59,0.00,170.21,8.00,0.00,17614.00,4730.00,216.00,1223.00,0.00,11445.00
2015,9,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,795.00,102.00,48.19,2.62,17.55,0.00,33.63,4.00,4.00,4305.00,2295.00,86.00,545.00,0.00,1379.00
2015,9,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,34.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,98.00,37.00,0.00,61.00,0.00,0.00
2015,9,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,183.00,43.00,18.32,2.85,10.94,0.00,10.89,0.00,0.00,2179.00,879.00,214.00,324.00,0.00,762.00
2015,9,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,275.00,22.00,10.06,2.83,4.42,0.00,4.70,0.00,0.00,1081.00,560.00,141.00,166.00,0.00,214.00
2015,9,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,9,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,148.00,19.00,3.56,1.34,7.03,0.00,7.08,0.00,0.00,876.00,219.00,41.00,231.00,0.00,385.00
2015,9,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,189.00,23.00,10.25,0.00,4.68,1.12,6.96,4.00,1.00,1197.00,803.00,0.00,128.00,77.00,189.00
2015,9,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,467.00,52.00,15.38,0.78,15.73,0.00,20.11,1.00,1.00,2600.00,676.00,40.00,584.00,0.00,1300.00
2015,9,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,170.00,10.00,4.03,0.07,0.15,0.00,5.75,1.00,0.00,673.00,247.00,1.00,14.00,0.00,411.00
2015,9,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1534.00,144.00,59.37,0.73,24.01,1.00,58.89,1.00,2.00,6522.00,2878.00,16.00,713.00,23.00,2892.00
2015,10,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,834.00,115.00,37.80,4.75,36.79,0.39,35.27,33.00,3.00,8267.00,2588.00,1104.00,1875.00,12.00,2688.00
2015,10,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,11.00,1.39,0.00,8.00,0.00,1.61,0.00,0.00,505.00,58.00,0.00,407.00,0.00,40.00
2015,10,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,190.00,31.00,14.69,0.00,8.57,0.00,7.74,12.00,2.00,1854.00,1111.00,0.00,297.00,0.00,446.00
2015,10,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,331.00,31.00,13.81,0.00,14.63,0.00,2.56,1.00,2.00,1752.00,581.00,0.00,1115.00,0.00,56.00
2015,10,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,4.00,1.00,0.57,0.00,0.43,0.00,0.00,0.00,0.00,28.00,16.00,0.00,12.00,0.00,0.00
2015,10,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,140.00,19.00,6.85,0.00,9.46,0.00,2.70,3.00,0.00,1346.00,663.00,0.00,422.00,0.00,261.00
2015,10,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,222.00,33.00,17.81,0.00,10.39,0.00,4.80,13.00,2.00,1965.00,1429.00,0.00,259.00,0.00,277.00
2015,10,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,498.00,47.00,16.66,1.19,16.20,0.00,12.96,8.00,2.00,2724.00,1000.00,152.00,585.00,0.00,987.00
2015,10,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,177.00,50.00,12.66,2.40,11.85,0.72,22.37,7.00,0.00,3853.00,1326.00,132.00,933.00,24.00,1438.00
2015,10,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1587.00,228.00,87.55,6.17,46.32,0.00,87.97,39.00,24.00,12000.00,3777.00,1090.00,1887.00,0.00,5246.00
2015,11,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,791.00,210.00,51.94,12.87,103.39,0.00,41.79,27.00,1.00,16719.00,3367.00,871.00,8112.00,0.00,4369.00
2015,11,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,30.00,11.00,1.00,0.47,9.53,0.00,0.00,0.00,0.00,1801.00,100.00,8.00,1693.00,0.00,0.00
2015,11,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,188.00,50.00,9.72,0.90,32.94,0.00,6.44,2.00,0.00,4215.00,369.00,27.00,3226.00,0.00,593.00
2015,11,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,285.00,56.00,16.08,1.83,29.83,0.00,8.25,0.00,0.00,3446.00,1217.00,83.00,1730.00,0.00,416.00
2015,11,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,89.00,34.00,6.04,0.00,18.45,0.00,9.51,1.00,2.00,3485.00,333.00,0.00,2355.00,0.00,797.00
2015,11,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,263.00,88.00,13.85,6.42,47.44,0.00,20.29,8.00,0.00,8209.00,1042.00,803.00,4602.00,0.00,1762.00
2015,11,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,436.00,141.00,21.91,5.42,77.28,0.00,36.39,4.00,0.00,14463.00,1774.00,958.00,8321.00,0.00,3410.00
2015,11,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,171.00,41.00,8.35,0.79,23.39,0.00,8.46,13.00,0.00,3605.00,649.00,41.00,2421.00,0.00,494.00
2015,11,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1710.00,386.00,102.28,37.38,152.36,0.00,93.99,78.00,6.00,24550.00,6178.00,3355.00,9784.00,0.00,5233.00
2015,12,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,745.00,110.00,48.82,3.54,21.00,0.00,36.64,27.00,1.00,6378.00,2446.00,247.00,938.00,0.00,2747.00
2015,12,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,5.00,1.72,0.00,2.87,0.00,0.41,0.00,0.00,119.00,31.00,0.00,79.00,0.00,9.00
2013,12,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,225.00,48.00,21.48,0.75,6.33,0.00,19.44,3.00,0.00,2326.00,1095.00,44.00,225.00,0.00,962.00
2013,12,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,79.00,21.00,2.56,0.47,16.15,0.00,1.82,0.00,0.00,1005.00,155.00,70.00,682.00,0.00,98.00
2013,12,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,31.00,2.00,1.97,0.03,0.00,0.00,0.00,0.00,0.00,64.00,63.00,1.00,0.00,0.00,0.00
2013,12,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1553.00,597.00,190.61,6.57,88.56,0.35,310.91,9.00,2.00,26967.00,7757.00,445.00,3056.00,12.00,15697.00
2013,12,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,277.00,92.00,39.51,3.25,30.61,0.00,18.63,5.00,0.00,5537.00,3186.00,165.00,1071.00,0.00,1115.00
2014,1,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,626.00,124.00,53.70,9.17,13.24,0.00,47.89,21.00,0.00,6244.00,2389.00,707.00,518.00,0.00,2630.00
2014,1,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,4.00,2.73,0.00,1.27,0.00,0.00,0.00,0.00,92.00,63.00,0.00,29.00,0.00,0.00
2014,1,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,219.00,65.00,21.00,1.30,21.11,0.00,21.58,20.00,0.00,4274.00,1694.00,154.00,718.00,0.00,1708.00
2014,1,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,224.00,60.00,22.68,11.70,4.16,0.00,21.46,12.00,0.00,3842.00,1235.00,1317.00,274.00,0.00,1016.00
2014,1,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,125.00,40.00,18.72,0.61,9.59,0.00,11.08,14.00,0.00,2020.00,834.00,48.00,572.00,0.00,566.00
2014,1,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,50.00,12.00,4.31,0.00,3.29,0.00,4.40,1.00,1.00,747.00,229.00,0.00,245.00,0.00,273.00
2014,1,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,9.00,4.00,1.90,0.00,1.87,0.00,0.24,2.00,0.00,163.00,78.00,0.00,81.00,0.00,4.00
2014,1,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,307.00,74.00,28.74,5.05,13.60,0.11,26.50,13.00,0.00,4798.00,2453.00,358.00,502.00,4.00,1481.00
