"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-16","6.71"," 1355"," 1402","0.00",,,,"65","57","  260","  250","0.0","16.1","19.9","    1",,,"    1","    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-17","6.93"," 1846"," 1414","0.01",,,,"61","55","  250","  260","0.0","14.1","19.9","    1",,,"    1",,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-18","6.49"," 1841"," 1140","0.04",,,,"65","56","  260","  170","0.0","14.1","19.9","    1",,,"    1","    1","    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-19","6.93"," 1258"," 1239","0.00",,,,"63","55","  270","  260","0.0","16.1","21.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-20","7.38"," 1439"," 1439","0.00",,,,"69","56","  250","  250","0.0","17.9","23.9","    1",,,,"    1","    1",,"    1",,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-21","8.95"," 1259"," 1303","0.00",,,,"68","56","  280","  280","0.0","21.9","25.1","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-22","11.18"," 1656"," 1655","0.00",,,,"66","54","  270","  270","0.0","25.9","31.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-23","15.21"," 1508"," 1509","0.00",,,,"63","52","  270","  270","0.0","36.0","40.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-24","11.86"," 1735"," 1728","0.00",,,,"65","52","  270","  270","0.0","29.1","34.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-25","8.72"," 1724"," 1724","0.00",,,,"65","51","  260","  260","0.0","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-26","8.28"," 1707"," 1706","0.00",,,,"65","55","  270","  270","0.0","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-27","9.62"," 1952"," 2256","0.03",,,,"66","57","  270","  290","0.0","21.9","28.0","    1",,,"    1",,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-28","10.29"," 1505"," 1458","0.00",,,,"68","54","  270","  280","0.0","25.1","31.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-29","8.50"," 1644"," 1705","0.00",,,,"75","54","  280","  270","0.0","21.0","23.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-30","7.38"," 1503",,"0.00",,,,"74","57","  250",,"0.0","15.0",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-05-31","7.61"," 1405"," 1349","0.00",,,,"73","60","  250","  240","0.0","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-01","6.49"," 1502"," 1430","0.00",,,,"67","59","  280","  250","0.0","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-02","7.38"," 1537"," 1536","0.00",,,,"68","59","  270","  270","0.0","17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-03","5.37"," 1501"," 1142","0.00",,,,"68","57","  270","  290","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-04","5.59"," 1327"," 1558","0.00",,,,"67","60","  260","  280","0.0","14.1","17.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-05","4.47"," 1410"," 1443","0.00",,,,"70","61","  260","  280","0.0","13.0","17.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-06","6.71"," 1439"," 1439","0.00",,,,"70","62","  270","  280","0.0","15.0","17.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-07","6.71"," 1406"," 1453","0.00",,,,"69","60","  260","  280","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-08","7.38"," 1602"," 1602","0.00",,,,"69","60","  270","  270","0.0","16.1","21.0","    1",,,,"    1","    1",,"    1","    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-09","6.93"," 1137"," 1436","0.00",,,,"68","60","  260","  250","0.0","16.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-10","7.61"," 1602"," 1420","0.00",,,,"70","63","  270","  270","0.0","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-11","7.61"," 1403"," 1421","0.00",,,,"70","60","  250","  260","0.0","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-12","5.82"," 1437"," 1447","0.00",,,,"70","60","  250","  250","0.0","16.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-13","7.16"," 1458"," 1457","0.00",,,,"68","60","  270","  270","0.0","17.9","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-14","7.61"," 1638"," 1427","0.00",,,,"69","59","  260","  270","0.0","17.0","23.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-15","6.49"," 1137"," 1203","0.00",,,,"72","61","  250","  260","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-16","8.50"," 1610"," 1416","0.00",,,,"70","61","  280","  240","0.0","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-17","6.49"," 1440"," 1549","0.00",,,,"70","60","  260","  270","0.0","17.0","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-18","8.05"," 1504",,"0.00",,,,"70","61","  270",,"0.0","17.9",,,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-19","8.95"," 1750"," 1749","0.00",,,,"70","60","  270","  260","0.0","21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-20","8.05"," 1703"," 1635","0.00",,,,"70","58","  260","  230","0.0","17.0","21.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-21","8.50"," 1158"," 1024","0.00",,,,"68","60","  230","  260","0.0","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-22","8.05"," 1515"," 1515","0.00",,,,"69","59","  270","  260","0.0","17.0","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-23","7.83"," 1416"," 1413","0.00",,,,"68","59","  250","  270","0.0","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-24","6.26"," 1619"," 1325","0.00",,,,"68","60","  270","  260","0.0","16.1","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-25","7.38"," 1746"," 1509","0.00",,,,"70","61","  260","  280","0.0","17.0","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-26","7.38"," 1601"," 1424","0.00",,,,"68","61","  270","  260","0.0","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-27","5.82"," 1241"," 1717","0.00",,,,"70","60","  260","  240","0.0","16.1","19.9",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-28","6.93"," 1634"," 1618","0.00",,,,"69","62","  260","  260","0.0","16.1","19.9","    1",,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-29","6.93"," 1412"," 1302","0.00",,,,"68","62","  260","  230","0.0","16.1","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-30","5.37"," 1447"," 1404","0.00",,,,"68","60","  270","  260","0.0","16.1","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-01","6.71"," 1513"," 1522","0.00",,,,"69","61","  270","  250","0.0","16.1","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-02","6.93"," 1537"," 1448","0.00",,,,"69","59","  270","  250","0.0","16.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-03","7.16"," 1406"," 1405","0.00",,,,"72","61","  280","  280","0.0","14.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-04","8.95"," 1418"," 1613","0.00",,,,"72","61","  250","  260","0.0","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-05","7.16"," 1640"," 1639","0.00",,,,"67","61","  260","  260","0.0","15.0","17.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-06","8.95"," 1751"," 1910","0.00",,,,"66","58","  290","  290","0.0","17.0","19.9","    1",,,,,"    1",,"    1","    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-07","8.50"," 1526"," 1519","0.00",,,,"67","60","  270","  280","0.0","17.9","23.9","    1",,,,,,,,"    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-08","7.83"," 1534"," 1427","0.00",,,,"65","60","  270","  280","0.0","15.0","19.9","    1",,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-09","6.26"," 1528"," 1519","0.00",,,,"67","60","  270","  260","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-10","5.82"," 1600"," 1545","0.00",,,,"69","61","  270","  270","0.0","14.1","21.0","    1",,,,"    1","    1",,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-11","6.71"," 1627"," 1512","0.00",,,,"70","62","  270","  260","0.0","15.0","23.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-12","10.29"," 1712"," 1520","0.00",,,,"68","61","  270","  270","0.0","21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-13","8.50"," 1425"," 1652","0.00",,,,"74","60","  260","  240","0.0","21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-14","6.93"," 1456"," 1304","0.00",,,,"79","63","  270","  290","0.0","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-15","8.05"," 1435"," 1433","0.00",,,,"78","66","  280","  280","0.0","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-16","7.16"," 1356"," 1355","0.00",,,,"79","64","  270","  290","0.0","16.1","21.0",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-17","7.16"," 1358"," 1347","0.00",,,,"76","63","  260","  260","0.0","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-18","5.82"," 1503"," 1442","0.00",,,,"74","65","  270","  280","0.0","14.1","19.9",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-19","7.83"," 1300"," 1300","0.00",,,,"75","63","  230","  220","0.0","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-20","6.71"," 1701"," 1423","0.00",,,,"71","61","  260","  260","0.0","14.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-21","6.93"," 1739"," 1446","0.00",,,,"70","62","  260","  270","0.0","13.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-22","6.71"," 1728"," 1728","0.00",,,,"70","63","  260","  260","0.0","14.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-23","9.40"," 1546"," 1557","0.00",,,,"68","59","  270","  250","0.0","17.0","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-24","9.17"," 1732"," 1655","0.00",,,,"68","59","  270","  270","0.0","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-25","8.50"," 1613"," 1612","0.00",,,,"69","61","  270","  270","0.0","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-26","8.05"," 1720"," 1746","0.00",,,,"69","60","  270","  290","0.0","17.0","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-27","7.83"," 1552"," 1552","0.00",,,,"67","60","  270","  260","0.0","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-28","9.62"," 1648"," 1430","0.00",,,,"68","59","  260","  280","0.0","19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-29","8.50"," 1603"," 1401","0.00",,,,"70","59","  260","  280","0.0","16.1","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-30","6.93"," 1508"," 1353","0.00",,,,"68","59","  250","  220","0.0","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-31","5.82"," 1419"," 1854","0.00",,,,"71","59","  260","  290","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-01","7.38"," 1617"," 1626","0.00",,,,"70","57","  260","  250","0.0","15.0","17.9","    1","    1",,,"    1","    1","    1",,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-02","6.93"," 1417"," 1417","0.00",,,,"67","58","  270","  280","0.0","17.9","23.0","    1","    1",,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-03","6.93"," 1152"," 1036","0.00",,,,"67","59","  270","  210","0.0","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-04","6.71"," 1708"," 1559","0.00",,,,"69","58","  280","  260","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-05","6.93"," 1558"," 1542","0.00",,,,"69","59","  260","  260","0.0","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-06","7.16"," 1702"," 1700","0.00",,,,"69","59","  260","  280","0.0","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-07","7.61"," 1430"," 1428","0.00",,,,"69","59","  280","  280","0.0","16.1","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-08","7.38"," 1612"," 1513","0.00",,,,"70","60","  280","  300","0.0","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-09","8.50"," 1330"," 1645","0.00",,,,"68","59","  270","  270","0.0","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-10","8.05"," 1628"," 1401","0.00",,,,"70","59","  270","  250","0.0","16.1","21.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-11","8.50"," 1648"," 1412","0.00",,,,"70","60","  270","  270","0.0","17.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-12","7.61"," 1648"," 1637","0.00",,,,"69","59","  270","  280","0.0","17.0","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-13","8.72"," 1547"," 1525","0.00",,,,"67","59","  270","  280","0.0","19.9","23.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-14","7.83"," 1423"," 1422","0.00",,,,"67","59","  270","  270","0.0","17.9","21.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-15","6.93"," 1814"," 1604","0.00",,,,"68","59","  260","  270","0.0","17.0","23.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-16","6.04"," 1327"," 1414","0.00",,,,"68","60","  270","  280","0.0","14.1","17.0","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-17","6.71"," 1619"," 1619","0.00",,,,"76","63","  280","  280","0.0","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-18","7.83"," 1321"," 1517","0.00",,,,"80","65","  260","  280","0.0","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-19","7.38"," 1846"," 1739","0.00",,,,"76","63","  260","  260","0.0","16.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-20","7.61"," 1708"," 1651","0.00",,,,"73","62","  270","  280","0.0","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-21","7.61"," 1303"," 1258","0.00",,,,"71","60","  280","  280","0.0","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-22","6.49"," 1521"," 1559","0.00",,,,"80","61","  260","  280","0.0","17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-23","5.37"," 1233"," 1630","0.00",,,,"83","61","  280","  270","0.0","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-24","7.61"," 1558"," 1551","0.00",,,,"79","65","  280","  290","0.0","17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-25","8.50"," 1452"," 1451","0.00",,,,"73","63","  260","  260","0.0","17.9","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-26","8.50"," 1721"," 1707","0.00",,,,"70","61","  260","  260","0.0","17.9","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-27","6.71"," 1316"," 1315","0.00",,,,"69","60","  280","  280","0.0","15.0","19.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-28","8.28"," 1615"," 1617","0.00",,,,"70","62","  270","  260","0.0","16.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-29","7.83"," 2024"," 1501","0.00",,,,"71","60","  270","  280","0.0","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-30","6.26"," 1611"," 1326","0.00",,,,"71","58","  270","  230","0.0","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-31","6.49"," 1548"," 1535","0.00",,,,"73","61","  270","  270","0.0","16.1","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-01","7.61"," 1413"," 1413","0.00",,,,"67","58","  270","  260","0.0","17.0","21.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-02","7.61"," 1412"," 1409","0.00",,,,"66","58","  260","  260","0.0","17.0","23.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-03","6.49"," 1249"," 1217","0.00",,,,"66","57","  280","  250","0.0","17.0","23.0","    1","    1",,,,"    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-04","6.26"," 1831"," 1332","0.00",,,,"74","56","  270","  280","0.0","16.1","19.9","    1","    1",,,,"    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-05","6.26"," 1529"," 1520","0.00",,,,"71","59","  270","  290","0.0","14.1","17.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-06","6.71"," 1551",,"0.00",,,,"73","62","  240",,"0.0","15.0",,,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-07","5.59"," 1931"," 0906","0.00",,,,"69","63","  270","  170","0.0","12.1","16.1",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-08","8.95"," 1628"," 1627","0.00",,,,"68","62","  280","  280","0.0","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-09","7.61"," 1544"," 1409","0.00",,,,"71","61","  260","  270","0.0","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-10","6.71"," 1507"," 1438","0.00",,,,"70","60","  260","  260","0.0","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-11","8.95"," 1607"," 1225","0.00",,,,"64","57","  280","  290","0.0","16.1","21.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-12","6.71"," 1413"," 1412","0.00",,,,"65","57","  270","  280","0.0","17.9","23.0","    1","    1",,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-13","7.83"," 1550"," 1532","0.00",,,,"68","58","  270","  280","0.0","19.9","23.9","    1","    1",,,,,"    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-14","6.71"," 1314"," 1310","0.00",,,,"73","59","  270","  270","0.0","17.9","21.9","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-15","6.71"," 1619"," 1547","0.00",,,,"68","57","  270","  280","0.0","16.1","21.0","    1","    1",,,,,,"    1",,,
